Week,Date,Close Price,Volume,,,,,,
4,04/14/2016,505.26453,11.316B,,,,,,
3,04/13/2016,503.3154,19.561B,,,,,,
2,2016/12/4,497.88062,9.287B,,,,,,
1,2016/11/4,500.00708,12.521B,,,,,,
5,2016/8/4,492.61261,10.101B,,,,,,
4,2016/7/4,496.57892,11.241B,,,,,,
3,2016/6/4,502.83679,12.02B,,,,,,
2,2016/5/4,503.87976,14.605B,,,,,,
5,2016/1/4,497.31345,11.812B,,,,,,
4,03/31/2016,498.7196,12.155B,,,,,,
3,03/30/2016,497.61353,11.78B,,,,,,
2,03/29/2016,481.99997,9.729B,,,,,,
1,03/28/2016,488.29657,10.344B,,,,,,
5,03/25/2016,490.43262,9.74B,,,,,,
4,03/24/2016,488.26105,13.313B,,,,,,
3,03/23/2016,497.62305,12.568B,,,,,,
2,03/22/2016,497.23932,16.102B,,,,,,
1,03/21/2016,501.3403,23.327B,,,,,,
5,03/18/2016,490.13583,19.73B,,,,,,
4,03/17/2016,482.50253,12.166B,,,,,,
3,03/16/2016,473.78607,12.474B,,,,,,
2,03/15/2016,472.29462,9.831B,,,,,,
1,03/14/2016,471.64468,11.711B,,,,,,
5,2016/11/3,465.93564,7.333B,,,,,,
4,2016/10/3,462.94836,7.607B,,,,,,
3,2016/9/3,471.65778,11.147B,,,,,,
2,2016/8/3,478.01523,13.624B,,,,,,
1,2016/7/3,476.80939,13.246B,,,,,,
5,2016/4/3,475.33215,21.917B,,,,,,
4,2016/3/3,468.22134,17.311B,,,,,,
3,2016/2/3,465.78122,17.597B,,,,,,
2,2016/1/3,447.29074,11.605B,,,,,,
1,02/29/2016,439.03976,12.934B,,,,,,
5,02/26/2016,450.9209,10.695B,,,,,,
4,02/25/2016,446.70871,15.783B,,,,,,
3,02/24/2016,476.14273,11.178B,,,,,,
2,02/23/2016,473.08859,11.257B,,,,,,
1,02/22/2016,478.21457,14.095B,,,,,,
5,02/19/2016,467.92685,8.734B,,,,,,
4,02/18/2016,468.69653,12.44B,,,,,,
3,02/17/2016,469.35202,12.829B,,,,,,
2,02/16/2016,466.12466,11.258B,,,,,,
1,02/15/2016,453.63959,7.292B,,,,,,
5,2016/5/2,450.97906,7.685B,,,,,,
4,2016/4/2,454.64734,9.178B,,,,,,
3,2016/3/2,448.40759,7.739B,,,,,,
2,2016/2/2,450.28339,8.86B,,,,,,
1,2016/1/2,440.99594,8.68B,,,,,,
5,01/29/2016,448.13589,11.33B,,,,,,
4,01/28/2016,433.90598,9.922B,,,,,,
3,01/27/2016,445.5657,13.223B,,,,,,
2,01/26/2016,446.75677,12.693B,,,,,,
1,01/25/2016,475.61578,8.154B,,,,,,
5,01/22/2016,473.14905,8.995B,,,,,,
4,01/21/2016,468.35364,11.119B,,,,,,
3,01/20/2016,482.23041,13.065B,,,,,,
2,01/19/2016,490.06006,12.765B,,,,,,
1,01/18/2016,476.04065,10.113B,,,,,,
5,01/15/2016,474.44702,12.46B,,,,,,
4,01/14/2016,488.83533,13.454B,,,,,,
3,01/13/2016,479.87936,12.067B,,,,,,
2,2016/12/1,489.56534,12.823B,,,,,,
1,2016/11/1,485.61017,17.464B,,,,,,
5,2016/8/1,509.67526,18.596B,,,,,,
4,2016/7/1,499.45935,4.41B,,,,,,
3,2016/6/1,540.51123,14.597B,,,,,,
2,2016/5/1,533.38336,16.212B,,,,,,
1,2016/4/1,531.14484,11.537B,,,,,,
4,12/31/2015,575.10669,10.187B,,,,,,
3,12/30/2015,579.97156,10.563B,,,,,,
2,12/29/2015,580.38391,10.189B,,,,,,
1,12/28/2015,574.55133,15.399B,,,,,,
5,12/25/2015,593.90051,11.962B,,,,,,
4,12/24/2015,591.21259,14.718B,,,,,,
3,12/23/2015,597.05078,20.702B,,,,,,
2,12/22/2015,598.30737,18.03B,,,,,,
1,12/21/2015,596.16705,21.744B,,,,,,
5,12/18/2015,581.33344,17.347B,,,,,,
4,12/17/2015,579.35309,17.792B,,,,,,
3,12/16/2015,569.38214,11.134B,,,,,,
2,12/15/2015,572.01959,12.648B,,,,,,
1,12/14/2015,574.59698,15.177B,,,,,,
5,2015/11/12,558.47113,11.032B,,,,,,
4,2015/10/12,563.04535,12.022B,,,,,,
3,2015/9/12,565.80792,11.333B,,,,,,
2,2015/8/12,564.94055,12.578B,,,,,,
1,2015/7/12,575.66693,11.388B,,,,,,
5,2015/4/12,574.91125,15.12B,,,,,,
4,2015/3/12,587.20416,19.776B,,,,,,
3,2015/2/12,581.55542,21.354B,,,,,,
2,2015/1/12,561.22003,13.654B,,,,,,
1,11/30/2015,557.47839,17.32B,,,,,,
5,11/27/2015,556.06677,20.894B,,,,,,
4,11/26/2015,588.38525,17.353B,,,,,,
3,11/25/2015,591.87488,15.194B,,,,,,
2,11/24/2015,587.47223,14.338B,,,,,,
1,11/23/2015,587.62469,17.563B,,,,,,
5,11/20/2015,591.30884,18.695B,,,,,,
4,11/19/2015,591.61377,15.463B,,,,,,
3,11/18/2015,582.04169,18.569B,,,,,,
2,11/17/2015,589.35675,24.853B,,,,,,
1,11/16/2015,590.75696,16.169B,,,,,,
5,11/13/2015,587.72882,20.349B,,,,,,
4,2015/12/11,595.41034,21.754B,,,,,,
3,2015/11/11,601.83765,23.223B,,,,,,
2,2015/10/11,602.78619,28.652B,,,,,,
1,2015/9/11,603.68695,35.68B,,,,,,
5,2015/6/11,597.2218,29.875B,,,,,,
4,2015/5/11,583.92993,39.805B,,,,,,
3,2015/4/11,572.68585,20.542B,,,,,,
2,2015/3/11,547.01318,10.14B,,,,,,
1,2015/2/11,548.28497,13B,,,,,,
5,10/30/2015,559.43756,13.914B,,,,,,
4,10/29/2015,556.26855,12.701B,,,,,,
3,10/28/2015,554.47681,17.098B,,,,,,
2,10/27/2015,565.39819,19.206B,,,,,,
1,10/26/2015,564.88214,20.425B,,,,,,
5,10/23/2015,562.75464,19.829B,,,,,,
4,10/22/2015,554.05872,18.431B,,,,,,
3,10/21/2015,546.99506,28.208B,,,,,,
2,10/20/2015,563.47986,17.903B,,,,,,
1,10/19/2015,555.6366,20.761B,,,,,,
5,10/16/2015,556.2829,20.896B,,,,,,
4,10/15/2015,549.9361,17.116B,,,,,,
3,10/14/2015,536.4209,15.217B,,,,,,
2,10/13/2015,543.25366,14.543B,,,,,,
1,2015/12/10,545.26227,22.14B,,,,,,
5,2015/9/10,526.71588,12.435B,,,,,,
4,2015/8/10,518.8042,13.208B,,,,,,
3,09/30/2015,503.77444,7.856B,,,,,,
2,09/29/2015,499.77274,8.715B,,,,,,
1,09/28/2015,509.47421,7.422B,,,,,,
5,09/25/2015,507.29108,12.142B,,,,,,
4,09/24/2015,515.09198,10.201B,,,,,,
3,09/23/2015,511.13388,12.317B,,,,,,
2,09/22/2015,523.62976,14.622B,,,,,,
1,09/21/2015,519.48663,12.279B,,,,,,
5,09/18/2015,510.76477,10.69B,,,,,,
4,09/17/2015,508.49033,16.94B,,,,,,
3,09/16/2015,519.35846,15.971B,,,,,,
2,09/15/2015,494.88693,14.356B,,,,,,
1,09/14/2015,515.1803,20.546B,,,,,,
5,2015/11/9,525.11499,10.855B,,,,,,
4,2015/10/9,526.51105,14.488B,,,,,,
3,2015/9/9,533.02368,22.047B,,,,,,
2,2015/8/9,523.8139,15.46B,,,,,,
1,2015/7/9,510.37637,20.422B,,,,,,
3,2015/2/9,529.2854,34.779B,,,,,,
2,2015/1/9,527.94037,35.246B,,,,,,
1,08/31/2015,527.43872,28.025B,,,,,,
5,08/28/2015,523.18866,29.95B,,,,,,
4,08/27/2015,500.58365,26.729B,,,,,,
3,08/26/2015,471.80603,30.827B,,,,,,
2,08/25/2015,474.54526,27.608B,,,,,,
1,08/24/2015,511.33881,25.544B,,,,,,
5,08/21/2015,561.90979,21.799B,,,,,,
4,08/20/2015,588.65619,21.217B,,,,,,
3,08/19/2015,607.27515,26.905B,,,,,,
2,08/18/2015,598.16931,31.988B,,,,,,
1,08/17/2015,637.54608,25.694B,,,,,,
5,08/14/2015,637.08789,25.339B,,,,,,
4,08/13/2015,636.83087,24.284B,,,,,,
3,2015/12/8,628.93481,25.515B,,,,,,
2,2015/11/8,643.06348,32.203B,,,,,,
1,2015/10/8,657.73944,30.678B,,,,,,
5,2015/7/8,629.10724,18.335B,,,,,,
4,2015/6/8,617.06525,14.728B,,,,,,
3,2015/5/8,622.53882,20.048B,,,,,,
2,2015/4/8,636.01959,22.024B,,,,,,
1,2015/3/8,617.39954,24.58B,,,,,,
5,07/31/2015,614.73407,22.238B,,,,,,
4,07/30/2015,614.39801,27.155B,,,,,,
3,07/29/2015,633.33966,27.697B,,,,,,
2,07/28/2015,613.82111,38.353B,,,,,,
1,07/27/2015,614.92267,36.505B,,,,,,
5,07/24/2015,672.60614,39.205B,,,,,,
4,07/23/2015,684.00299,35.447B,,,,,,
3,07/22/2015,669.71039,31.895B,,,,,,
2,07/21/2015,671.17865,31.837B,,,,,,
1,07/20/2015,669.78088,35.267B,,,,,,
5,07/17/2015,668.66858,33.111B,,,,,,
4,07/16/2015,643.88318,33.053B,,,,,,
3,07/15/2015,638.67694,42.196B,,,,,,
2,07/14/2015,662.7901,45.442B,,,,,,
1,07/13/2015,678.23053,50.209B,,,,,,
5,2015/10/7,660.73853,50.07B,,,,,,
4,2015/9/7,627.70782,50.387B,,,,,,
3,2015/8/7,590.18427,58.147B,,,,,,
2,2015/7/7,632.39618,67.939B,,,,,,
1,2015/6/7,643.93866,64.809B,,,,,,
5,2015/3/7,626.31628,42.93B,,,,,,
4,2015/2/7,662.16351,45.706B,,,,,,
3,2015/1/7,686.10394,43.172B,,,,,,
2,06/30/2015,721.62579,52.705B,,,,,,
1,06/29/2015,674.9458,52.566B,,,,,,
5,06/26/2015,698.36121,44.664B,,,,,,
4,06/25/2015,758.01514,44.614B,,,,,,
3,06/24/2015,786.25476,43.464B,,,,,,
2,06/23/2015,770.8808,36.509B,,,,,,
5,06/19/2015,746.71924,35.81B,,,,,,
4,06/18/2015,794.45538,36.44B,,,,,,
3,06/17/2015,827.69556,39.712B,,,,,,
2,06/16/2015,815.97223,41.168B,,,,,,
1,06/15/2015,841.03839,47.575B,,,,,,
5,2015/12/6,859.25513,43.013B,,,,,,
4,2015/11/6,855.55664,39.234B,,,,,,
3,2015/10/6,855.75629,44.217B,,,,,,
2,2015/9/6,857.32312,57.043B,,,,,,
1,2015/8/6,862.54834,63.731B,,,,,,
5,2015/5/6,843.47418,54.596B,,,,,,
4,2015/4/6,835.49664,48.277B,,,,,,
3,2015/3/6,831.09924,41.426B,,,,,,
2,2015/2/6,832.57312,41.297B,,,,,,
1,2015/1/6,819.10846,41.75B,,,,,,
5,05/29/2015,781.78766,42.788B,,,,,,
4,05/28/2015,778.71143,57.183B,,,,,,
3,05/27/2015,836.14673,47.08B,,,,,,
2,05/26/2015,837.95398,48.795B,,,,,,
1,05/25/2015,822.35327,46.574B,,,,,,
5,05/22/2015,798.91168,45.585B,,,,,,
4,05/21/2015,781.44537,30.505B,,,,,,
3,05/20/2015,766.34149,36.318B,,,,,,
2,05/19/2015,762.25201,31.479B,,,,,,
1,05/18/2015,737.41437,26.918B,,,,,,
5,05/15/2015,744.33301,32.843B,,,,,,
4,05/14/2015,758.04327,33.773B,,,,,,
3,05/13/2015,760.55963,37.073B,,,,,,
2,2015/12/5,764.59082,37.705B,,,,,,
1,2015/11/5,754.94232,37.384B,,,,,,
5,2015/8/5,733.91254,30.241B,,,,,,
4,2015/7/5,720.29663,29.776B,,,,,,
3,2015/6/5,734.47864,37.607B,,,,,,
2,2015/5/5,740.67273,46.042B,,,,,,
1,2015/4/5,770.97278,37.784B,,,,,,
4,04/30/2015,766.13538,39.973B,,,,,,
3,04/29/2015,769.9408,39.506B,,,,,,
2,04/28/2015,764.20001,60.864B,,,,,,
1,04/27/2015,773.16095,51.308B,,,,,,
5,04/24/2015,759.17621,48.015B,,,,,,
4,04/23/2015,764.89441,49.743B,,,,,,
3,04/22/2015,765.3255,51.621B,,,,,,
2,04/21/2015,744.8222,49.031B,,,,,,
1,04/20/2015,729.73016,68.644B,,,,,,
5,04/17/2015,741.62329,55.28B,,,,,,
4,04/16/2015,729.0849,42.26B,,,,,,
3,04/15/2015,705.95367,47.215B,,,,,,
2,04/14/2015,714.33832,43.443B,,,,,,
1,04/13/2015,711.01208,43.415B,,,,,,
5,2015/10/4,699.22357,34.819B,,,,,,
4,2015/9/4,687.27533,43.97B,,,,,,
3,2015/8/4,692.67035,45.868B,,,,,,
2,2015/7/4,687.51416,41.536B,,,,,,
5,2015/3/4,673.51477,32.13B,,,,,,
4,2015/2/4,665.2757,33.907B,,,,,,
3,2015/1/4,664.84412,32.951B,,,,,,
2,03/31/2015,653.26196,43.607B,,,,,,
1,03/30/2015,658.63989,42.83B,,,,,,
5,03/27/2015,639.05017,29.876B,,,,,,
4,03/26/2015,636.15265,34.676B,,,,,,
3,03/25/2015,634.59845,37.997B,,,,,,
2,03/24/2015,640.41101,46.858B,,,,,,
1,03/23/2015,638.75934,39.112B,,,,,,
5,03/20/2015,627.39941,40.182B,,,,,,
4,03/19/2015,619.78259,39.155B,,,,,,
3,03/18/2015,617.40375,41.519B,,,,,,
2,03/17/2015,601.14911,37.163B,,,,,,
1,03/16/2015,591.72394,27.544B,,,,,,
5,03/13/2015,577.81738,24.686B,,,,,,
4,2015/12/3,573.49701,26.566B,,,,,,
3,2015/11/3,562.68408,18.895B,,,,,,
2,2015/10/3,562.44287,19.427B,,,,,,
1,2015/9/3,564.7749,23.394B,,,,,,
5,2015/6/3,555.69189,18.152B,,,,,,
4,2015/5/3,557.75519,21.751B,,,,,,
3,2015/4/3,562.95892,19.966B,,,,,,
2,2015/3/3,559.09918,26.187B,,,,,,
1,2015/2/3,573.87933,24.818B,,,,,,
5,02/27/2015,569.84052,22.279B,,,,,,
4,02/26/2015,569.71387,22.933B,,,,,,
3,02/25/2015,555.69861,16.554B,,,,,,
2,02/17/2015,563.15704,16.533B,,,,,,
1,02/16/2015,559.67548,16.564B,,,,,,
5,02/13/2015,555.99091,20.109B,,,,,,
4,2015/12/2,551.12439,15.608B,,,,,,
3,2015/11/2,550.10236,14.461B,,,,,,
2,2015/10/2,545.80951,15.931B,,,,,,
1,2015/9/2,535.62158,17.235B,,,,,,
5,2015/6/2,530.48798,19.266B,,,,,,
4,2015/5/2,538.62518,25.043B,,,,,,
3,2015/4/2,544.89319,19.13B,,,,,,
2,2015/3/2,549.0863,19.285B,,,,,,
1,2015/2/2,536.05896,19.518B,,,,,,
5,01/30/2015,549.25635,19.648B,,,,,,
4,01/29/2015,557.45337,21.162B,,,,,,
3,01/28/2015,564.29547,21.622B,,,,,,
2,01/27/2015,572.823,28.767B,,,,,,
1,01/26/2015,577.25916,23.977B,,,,,,
5,01/23/2015,573.17371,28.017B,,,,,,
4,01/22/2015,574.65216,26.885B,,,,,,
3,01/21/2015,571.58032,33.793B,,,,,,
2,01/20/2015,546.64917,29.784B,,,,,,
1,01/19/2015,539.388,32.951B,,,,,,
5,01/16/2015,584.80469,28.268B,,,,,,
4,01/15/2015,582.52185,23.781B,,,,,,
3,01/14/2015,564.95251,19.601B,,,,,,
2,01/13/2015,566.50653,18.715B,,,,,,
1,2015/12/1,566.51392,26.657B,,,,,,
5,2015/9/1,571.24133,34.998B,,,,,,
4,2015/8/1,572.84521,29.5B,,,,,,
3,2015/7/1,586.54443,32.019B,,,,,,
2,2015/6/1,585.98218,42.096B,,,,,,
1,2015/5/1,585.37207,45.12B,,,,,,
3,12/31/2014,569.27295,34.593B,,,,,,
2,12/30/2014,557.49017,32.823B,,,,,,
1,12/29/2014,555.30725,42.502B,,,,,,
5,12/26/2014,553.14856,38.461B,,,,,,
4,12/25/2014,537.42474,30.98B,,,,,,
3,12/24/2014,519.672,31.745B,,,,,,
2,12/23/2014,533.86707,36.974B,,,,,,
1,12/22/2014,545.8067,54.98B,,,,,,
5,12/19/2014,543.91754,41.121B,,,,,,
4,12/18/2014,538.47577,35.597B,,,,,,
3,12/17/2014,542.24182,44.814B,,,,,,
2,12/16/2014,533.61578,35.812B,,,,,,
1,12/15/2014,519.79645,29.019B,,,,,,
5,2014/12/12,516.15216,30.107B,,,,,,
4,2014/11/12,514.11877,36.709B,,,,,,
3,2014/10/12,521.64026,42.502B,,,,,,
2,2014/9/12,502.15982,63.287B,,,,,,
1,2014/8/12,526.953,48.446B,,,,,,
5,2014/5/12,508.02878,52.488B,,,,,,
4,2014/4/12,504.39526,42.681B,,,,,,
3,2014/3/12,482.30087,46.616B,,,,,,
2,2014/2/12,475.2442,36.147B,,,,,,
1,2014/1/12,458.46875,36.549B,,,,,,
5,11/28/2014,457.27618,37.532B,,,,,,
4,11/27/2014,448.63593,26.546B,,,,,,
3,11/26/2014,443.37274,24.396B,,,,,,
2,11/25/2014,437.70859,22.261B,,,,,,
1,11/24/2014,431.46823,27.984B,,,,,,
5,11/21/2014,421.96768,15.103B,,,,,,
4,11/20/2014,414.31494,10.615B,,,,,,
3,11/19/2014,414.63312,12.215B,,,,,,
2,11/18/2014,415.25726,14.294B,,,,,,
1,11/17/2014,419.05695,15.848B,,,,,,
5,11/14/2014,420.90131,16.505B,,,,,,
4,11/13/2014,421.36255,21.982B,,,,,,
3,2014/12/11,423.72122,18.469B,,,,,,
2,2014/11/11,417.76666,32.371B,,,,,,
1,2014/10/11,419.29858,22.66B,,,,,,
5,2014/7/11,408.64822,20.876B,,,,,,
4,2014/6/11,409.94357,14.965B,,,,,,
3,2014/5/11,409.65588,19.049B,,,,,,
2,2014/4/11,410.96463,21.825B,,,,,,
1,2014/3/11,410.64099,20.58B,,,,,,
5,10/31/2014,410.21899,23.917B,,,,,,
4,10/30/2014,403.80182,18.963B,,,,,,
3,10/29/2014,401.2085,15.858B,,,,,,
2,10/28/2014,395.17496,10.152B,,,,,,
1,10/27/2014,387.17792,7.386B,,,,,,
5,10/24/2014,390.849,7.497B,,,,,,
4,10/23/2014,391.608,10.349B,,,,,,
3,10/22/2014,395.20279,8.866B,,,,,,
2,10/21/2014,397.60641,9.624B,,,,,,
1,10/20/2014,400.80841,9.144B,,,,,,
5,10/17/2014,398.94324,13.276B,,,,,,
4,10/16/2014,398.94812,15.817B,,,,,,
3,10/15/2014,402.30457,13.58B,,,,,,
2,10/14/2014,399.32135,12.739B,,,,,,
1,10/13/2014,400.82715,13.159B,,,,,,
5,2014/10/10,402.34036,14.763B,,,,,,
4,2014/9/10,404.91965,13.792B,,,,,,
3,2014/8/10,403.74408,12.195B,,,,,,
2,09/30/2014,399.30078,11.58B,,,,,,
1,09/29/2014,398.06787,12.34B,,,,,,
5,09/26/2014,397.72855,10.03B,,,,,,
4,09/25/2014,397.17798,13.866B,,,,,,
3,09/24/2014,397.95697,14.271B,,,,,,
2,09/23/2014,390.98288,8.403B,,,,,,
1,09/22/2014,387.44626,10.224B,,,,,,
5,09/19/2014,394.86975,10.181B,,,,,,
4,09/18/2014,392.2139,11.593B,,,,,,
3,09/17/2014,391.14639,12.527B,,,,,,
2,09/16/2014,388.52448,18.674B,,,,,,
1,09/15/2014,396.72308,12.225B,,,,,,
5,2014/12/9,397.53461,10.916B,,,,,,
4,2014/11/9,395.24652,13.298B,,,,,,
3,2014/10/9,396.87274,10.918B,,,,,,
2,2014/9/9,398.45911,11.819B,,,,,,
5,2014/5/9,399.07761,13.355B,,,,,,
4,2014/4/9,395.38876,11.127B,,,,,,
3,2014/3/9,392.31888,12.973B,,,,,,
2,2014/2/9,388.13065,11.444B,,,,,,
1,2014/1/9,383.44598,7.732B,,,,,,
5,08/29/2014,380.75409,6.321B,,,,,,
4,08/28/2014,376.30093,7.049B,,,,,,
3,08/27/2014,378.87115,6.768B,,,,,,
2,08/26/2014,377.71689,9.384B,,,,,,
1,08/25/2014,380.71191,9.737B,,,,,,
5,08/22/2014,384.50574,8.982B,,,,,,
4,08/21/2014,382.64835,10.069B,,,,,,
3,08/20/2014,385.36481,10.129B,,,,,,
2,08/19/2014,386.68817,11.585B,,,,,,
1,08/18/2014,386.491,10.451B,,,,,,
5,08/15/2014,383.56866,9.359B,,,,,,
4,08/14/2014,379.6741,9.797B,,,,,,
3,08/13/2014,383.34921,11.045B,,,,,,
2,2014/12/8,382.75015,9.182B,,,,,,
1,2014/11/8,384.35336,9.16B,,,,,,
5,2014/8/8,378.73212,8.674B,,,,,,
4,2014/7/8,377.68677,11.673B,,,,,,
3,2014/6/8,383.17947,11.634B,,,,,,
2,2014/5/8,383.97449,11.186B,,,,,,
1,2014/4/8,384.48541,11.671B,,,,,,
5,2014/1/8,377.0296,12.632B,,,,,,
4,07/31/2014,380.61978,11.099B,,,,,,
3,07/30/2014,376.24133,12.302B,,,,,,
2,07/29/2014,377.24417,13.427B,,,,,,
1,07/28/2014,375.56717,17.987B,,,,,,
5,07/25/2014,365.0545,9.897B,,,,,,
4,07/24/2014,361.16422,11.944B,,,,,,
3,07/23/2014,354.54639,8.421B,,,,,,
2,07/22/2014,353.48422,7.854B,,,,,,
1,07/21/2014,348.86224,5.417B,,,,,,
5,07/18/2014,348.62253,6.547B,,,,,,
4,07/17/2014,347.82443,5.945B,,,,,,
3,07/16/2014,349.8522,8.156B,,,,,,
2,07/15/2014,350.35617,7.182B,,,,,,
1,07/14/2014,350.16495,6.616B,,,,,,
5,2014/11/7,346.28549,6.137B,,,,,,
4,2014/10/7,345.49231,5.573B,,,,,,
3,2014/9/7,346.57172,6.202B,,,,,,
2,2014/8/7,351.5701,5.074B,,,,,,
1,2014/7/7,350.78238,5.024B,,,,,,
5,2014/4/7,351.22681,5.285B,,,,,,
4,2014/3/7,350.77258,6.369B,,,,,,
3,2014/2/7,349.55911,5.969B,,,,,,
2,2014/1/7,349.12805,5.332B,,,,,,
1,06/30/2014,348.97617,5.43B,,,,,,
5,06/27/2014,345.77292,5.272B,,,,,,
4,06/26/2014,345.25528,4.435B,,,,,,
3,06/25/2014,342.20447,3.767B,,,,,,
2,06/24/2014,344.24539,4.016B,,,,,,
1,06/23/2014,342.82892,4.118B,,,,,,
5,06/20/2014,343.16144,4.239B,,,,,,
4,06/19/2014,341.57303,5.316B,,,,,,
3,06/18/2014,346.69217,4.946B,,,,,,
2,06/17/2014,348.41888,4.993B,,,,,,
1,06/16/2014,351.93561,6.33B,,,,,,
5,06/13/2014,350.58832,5.925B,,,,,,
4,2014/12/6,346.31317,4.303B,,,,,,
3,2014/11/6,346.98837,4.256B,,,,,,
2,2014/10/6,347.21396,5.051B,,,,,,
1,2014/9/6,342.03223,3.931B,,,,,,
5,2014/6/6,341.51083,3.574B,,,,,,
4,2014/5/6,343.78278,3.648B,,,,,,
3,2014/4/6,340.42035,4.182B,,,,,,
2,2014/3/6,343.79987,4.198B,,,,,,
5,05/30/2014,345.18887,4.392B,,,,,,
4,05/29/2014,345.51727,4.489B,,,,,,
3,05/28/2014,346.83551,5.006B,,,,,,
2,05/27/2014,343.63629,3.59B,,,,,,
1,05/26/2014,345.50345,3.955B,,,,,,
5,05/23/2014,344.45169,3.762B,,,,,,
4,05/22/2014,341.64951,4.625B,,,,,,
3,05/21/2014,342.40222,3.895B,,,,,,
2,05/20/2014,339.27792,3.73B,,,,,,
1,05/19/2014,339.09021,4.289B,,,,,,
5,05/16/2014,344.22803,4.225B,,,,,,
4,05/15/2014,344.3703,4.673B,,,,,,
3,05/14/2014,348.74573,4.851B,,,,,,
2,05/13/2014,349.3121,6.491B,,,,,,
1,2014/12/5,349.75998,8.347B,,,,,,
5,2014/9/5,342.61533,4.918B,,,,,,
4,2014/8/5,342.82578,4.833B,,,,,,
3,2014/7/5,342.85925,4.461B,,,,,,
2,2014/6/5,346.55872,4.809B,,,,,,
1,2014/5/5,345.15118,4.934B,,,,,,
3,04/30/2014,344.86124,4.533B,,,,,,
2,04/29/2014,344.86411,4.82B,,,,,,
1,04/28/2014,341.28378,6.049B,,,,,,
5,04/25/2014,346.6525,6.025B,,,,,,
4,04/24/2014,351.16132,4.506B,,,,,,
3,04/23/2014,351.53497,4.776B,,,,,,
2,04/22/2014,352.19724,5.709B,,,,,,
1,04/21/2014,351.44983,5.628B,,,,,,
5,04/18/2014,357.38046,5.076B,,,,,,
4,04/17/2014,357.7774,4.833B,,,,,,
3,04/16/2014,358.74246,5.168B,,,,,,
2,04/15/2014,358.25024,6.822B,,,,,,
1,04/14/2014,364.7933,6.227B,,,,,,
5,2014/11/4,365.53485,9.062B,,,,,,
4,2014/10/4,365.98596,11.455B,,,,,,
3,2014/9/4,361.04443,6.636B,,,,,,
2,2014/8/4,360.88654,9.722B,,,,,,
5,2014/4/4,351.89386,4.795B,,,,,,
4,2014/3/4,348.57639,7.154B,,,,,,
3,2014/2/4,351.40143,6.504B,,,,,,
2,2014/1/4,348.51852,4.887B,,,,,,
1,03/31/2014,345.14835,5.546B,,,,,,
5,03/28/2014,346.42062,7.009B,,,,,,
4,03/27/2014,346.9169,7.128B,,,,,,
3,03/26/2014,349.62189,5.828B,,,,,,
2,03/25/2014,350.60303,8.688B,,,,,,
1,03/24/2014,351.3291,10.449B,,,,,,
5,03/21/2014,346.67233,10.402B,,,,,,
4,03/20/2014,335.11038,6.763B,,,,,,
3,03/19/2014,342.44034,5.93B,,,,,,
2,03/18/2014,345.19421,5.535B,,,,,,
1,03/17/2014,346.74185,5.241B,,,,,,
5,03/14/2014,345.10925,5.862B,,,,,,
4,03/13/2014,348.77588,6.923B,,,,,,
3,2014/12/3,343.95178,7.007B,,,,,,
2,2014/11/3,343.47488,5.762B,,,,,,
1,2014/10/3,341.72592,7.111B,,,,,,
5,2014/7/3,354.1217,6.427B,,,,,,
4,2014/6/3,355.05872,6.909B,,,,,,
3,2014/5/3,353.18689,6.133B,,,,,,
2,2014/4/3,355.46689,7.307B,,,,,,
1,2014/3/3,356.30835,8.207B,,,,,,
5,02/28/2014,354.54636,7.667B,,,,,,
4,02/27/2014,351.4501,9.01B,,,,,,
3,02/26/2014,353.24936,7.799B,,,,,,
2,02/25/2014,352.32892,9.324B,,,,,,
1,02/24/2014,363.13547,8.922B,,,,,,
5,02/21/2014,371.73199,7.637B,,,,,,
4,02/20/2014,376.01895,10.644B,,,,,,
3,02/19/2014,379.95688,9.935B,,,,,,
2,02/18/2014,376.18744,8.705B,,,,,,
1,02/17/2014,381.17685,8.783B,,,,,,
5,02/14/2014,378.59534,6.708B,,,,,,
4,02/13/2014,375.95929,9.622B,,,,,,
3,2014/12/2,377.91879,7.659B,,,,,,
2,2014/11/2,377.12433,9.923B,,,,,,
1,2014/10/2,374.22375,8.307B,,,,,,
5,2014/7/2,364.91556,5.046B,,,,,,
4,01/30/2014,363.27274,4.363B,,,,,,
3,01/29/2014,367.87558,5.022B,,,,,,
2,01/28/2014,366.81512,5.327B,,,,,,
1,01/27/2014,366.32208,7.034B,,,,,,
5,01/24/2014,371.26007,6.117B,,,,,,
4,01/23/2014,368.83411,5.635B,,,,,,
3,01/22/2014,370.84473,7.064B,,,,,,
2,01/21/2014,361.47174,4.031B,,,,,,
1,01/20/2014,357.84384,4.056B,,,,,,
5,01/17/2014,360.08661,5.027B,,,,,,
4,01/16/2014,365.2439,5.23B,,,,,,
3,01/15/2014,365.48273,4.896B,,,,,,
2,01/14/2014,366.31064,5.405B,,,,,,
1,01/13/2014,363.01758,5.012B,,,,,,
5,2014/10/1,364.40204,5.417B,,,,,,
4,2014/9/1,366.98776,5.599B,,,,,,
3,2014/8/1,370.46582,5.135B,,,,,,
2,2014/7/1,369.8136,4.375B,,,,,,
1,2014/6/1,369.72321,6.63B,,,,,,
5,2014/3/1,378.57233,5.978B,,,,,,
4,2014/2/1,383.798,4.519B,,,,,,
2,12/31/2013,384.97556,5.663B,,,,,,
1,12/30/2013,379.2858,4.841B,,,,,,
