Date,Open,High,Low,Close,Adj Close,Volume
2016-05-13,19843.490234,20145.769531,19594.609375,19694.330078,19694.330078,7312898700
2016-05-20,19631.710938,20404.730469,19631.710938,20397.109375,20397.109375,6896193200
2016-05-27,20425.000000,20974.710938,20290.839844,20859.220703,20859.220703,9944452700
2016-06-03,20956.080078,21352.369141,20840.949219,21297.880859,21297.880859,6627201500
2016-06-10,21240.080078,21270.619141,19964.369141,20038.419922,20038.419922,8853836200
2016-06-17,20244.230469,20889.050781,20090.800781,20868.339844,20868.339844,8868185900
2016-06-24,20483.509766,21034.179688,19662.699219,20794.369141,20794.369141,11261932700
2016-07-01,20967.470703,21166.019531,20304.390625,20706.919922,20706.919922,5822322500
2016-07-08,20622.830078,21581.419922,20468.529297,21561.060547,21561.060547,8929220900
2016-07-15,21589.080078,22118.220703,21515.349609,22000.490234,22000.490234,7397987900
2016-07-22,21913.039063,22300.509766,21832.429688,22174.339844,22174.339844,7818777100
2016-07-29,22055.949219,22260.949219,21725.380859,21832.230469,21832.230469,6266366100
2016-08-05,21961.050781,22689.939453,21961.050781,22580.550781,22580.550781,7800653600
2016-08-12,22788.880859,23193.900391,22704.050781,23023.160156,23023.160156,11227602500
2016-08-19,23153.740234,23153.740234,22702.609375,22814.949219,22814.949219,8688415300
2016-08-26,22827.220703,23193.029297,22762.730469,23162.339844,23162.339844,8430208200
2016-09-02,23157.009766,23928.929688,23152.789063,23919.339844,23919.339844,9883214000
2016-09-09,23924.769531,24364.000000,23155.730469,23335.589844,23335.589844,10095453400
2016-09-16,23486.619141,24058.650391,23394.949219,23759.800781,23759.800781,7495695200
2016-09-23,23836.599609,23846.710938,23276.130859,23739.470703,23739.470703,8472466300
2016-09-30,23435.289063,24004.089844,23239.359375,23952.500000,23952.500000,6662465500
2016-10-07,23948.949219,24064.500000,23006.119141,23031.300781,23031.300781,7092301100
2016-10-14,23119.960938,23500.820313,22978.009766,23374.400391,23374.400391,6146704800
2016-10-21,23431.630859,23631.339844,23002.529297,23132.349609,23132.349609,5568981600
2016-10-28,23088.830078,23268.050781,22683.509766,22683.509766,22683.509766,6238144200
2016-11-04,22611.539063,23048.320313,21957.710938,22839.109375,22839.109375,8549944400
2016-11-11,22622.460938,22673.310547,22114.019531,22262.880859,22262.880859,8442139300
2016-11-18,22239.230469,22804.259766,22146.880859,22608.490234,22608.490234,7252896100
2016-11-25,22609.220703,23012.279297,22589.529297,22878.230469,22878.230469,9079178200
2016-12-02,22736.839844,23076.240234,22375.279297,22861.839844,22861.839844,8189021900
2016-12-09,22765.839844,22863.609375,21999.300781,22059.400391,22059.400391,9640587400
2016-12-16,21996.380859,22155.140625,21594.580078,21636.199219,21636.199219,7166859400
2016-12-23,21553.779297,21811.960938,21488.820313,21790.910156,21790.910156,5823894200
2016-12-30,21818.910156,22483.009766,21818.910156,22456.689453,22456.689453,6967379400
2017-01-06,22583.289063,22971.490234,22445.779297,22829.019531,22829.019531,7124793700
2017-01-13,22879.570313,23151.750000,22657.349609,23049.960938,23049.960938,6568286800
2017-01-20,22966.529297,23386.410156,22858.250000,23374.169922,23374.169922,6781134700
2017-01-27,23339.150391,23439.019531,23082.619141,23184.519531,23184.519531,3280731200
2017-02-03,23216.970703,23644.630859,22997.460938,23525.140625,23525.140625,9644697900
2017-02-10,23645.900391,24161.390625,23573.849609,24107.699219,24107.699219,13741123500
2017-02-17,24077.869141,24216.529297,23909.150391,24114.859375,24114.859375,10190639400
2017-02-24,24115.609375,24121.910156,23694.330078,23728.070313,23728.070313,8904613000
2017-03-03,23618.359375,23816.230469,23456.060547,23501.560547,23501.560547,8717887300
2017-03-10,23534.980469,24288.279297,23438.859375,24288.279297,24288.279297,9336616600
2017-03-17,24376.130859,24656.650391,24207.099609,24327.699219,24327.699219,10216544800
2017-03-24,24396.410156,24470.660156,24138.779297,24301.089844,24301.089844,8624727500
2017-03-31,24305.529297,24400.800781,24105.380859,24273.720703,24273.720703,7862196200
2017-04-07,24247.009766,24378.380859,23982.400391,24261.660156,24261.660156,8119200700
2017-04-14,24268.169922,24276.310547,23723.869141,24056.980469,24056.980469,4633954500
2017-04-21,24143.039063,24717.439453,23958.179688,24698.480469,24698.480469,7800490000
2017-04-28,24691.289063,24773.800781,24530.929688,24683.880859,24683.880859,4547544600
2017-05-05,24625.349609,25203.539063,24358.720703,25125.550781,25125.550781,8703396900
2017-05-12,25126.480469,25413.349609,25025.050781,25136.519531,25136.519531,8617449500
2017-05-19,25171.660156,25680.669922,25124.060547,25630.779297,25630.779297,7782790300
2017-05-26,25670.980469,25834.750000,25579.150391,25809.220703,25809.220703,7546410200
2017-06-02,25926.060547,26073.439453,25801.839844,26063.060547,26063.060547,8929822500
2017-06-09,26090.330078,26090.330078,25565.339844,25565.339844,25565.339844,8928444600
2017-06-16,25601.810547,26043.099609,25557.800781,25674.529297,25674.529297,7320973700
2017-06-23,25724.279297,25965.419922,25625.710938,25965.419922,25965.419922,7093024900
2017-06-30,25679.640625,25838.269531,25199.859375,25465.220703,25465.220703,8886702600
2017-07-07,25377.210938,26383.759766,25315.910156,26346.169922,26346.169922,10122025600
2017-07-14,26416.679688,26794.179688,26295.990234,26740.210938,26740.210938,8209775700
2017-07-21,26777.439453,27169.150391,26663.250000,27131.169922,27131.169922,8426243500
2017-07-28,27007.970703,27747.349609,26928.439453,27531.009766,27531.009766,9276934900
2017-08-04,27564.710938,27876.119141,27267.029297,27444.000000,27444.000000,8502777000
2017-08-11,27000.429688,27624.519531,26863.710938,27344.220703,27344.220703,10852207500
2017-08-18,26999.599609,27642.230469,26951.919922,27518.599609,27518.599609,8203442400
2017-08-25,27539.109375,28127.900391,27480.109375,27970.300781,27970.300781,13466416800
2017-09-01,28015.220703,28116.699219,27421.789063,27522.919922,27522.919922,8064154200
2017-09-08,27571.589844,28071.539063,27569.130859,27777.199219,27777.199219,7198689000
2017-09-15,27736.599609,28248.119141,27514.039063,28110.330078,28110.330078,8433758900
2017-09-22,27949.830078,27960.919922,27300.369141,27421.599609,27421.599609,8644497500
2017-09-29,27492.130859,28521.769531,27383.160156,28379.179688,28379.179688,7191505200
2017-10-06,28626.410156,28626.410156,28260.199219,28459.029297,28459.029297,8556062400
2017-10-13,28423.650391,28798.779297,28094.539063,28159.089844,28159.089844,8198535300
2017-10-20,28360.019531,28557.800781,28098.830078,28202.380859,28202.380859,7336559500
2017-10-27,28332.910156,28650.820313,28183.789063,28518.640625,28518.640625,11303959200
2017-11-03,28603.509766,29192.509766,28137.769531,29136.570313,29136.570313,9619716800
2017-11-10,29060.130859,29320.029297,28851.689453,29018.759766,29018.759766,8812760000
2017-11-17,29214.359375,30199.689453,29089.580078,29707.939453,29707.939453,10729685200
2017-11-24,29788.179688,29918.919922,29127.300781,29177.349609,29177.349609,8634281800
2017-12-01,29261.310547,29345.970703,28134.929688,28303.189453,28303.189453,9537841900
2017-12-08,28400.009766,29367.509766,28344.390625,29166.380859,29166.380859,10544197300
2017-12-15,29000.109375,29431.810547,28738.839844,29367.060547,29367.060547,8021022400
2017-12-22,29505.050781,29873.099609,29413.859375,29863.710938,29863.710938,4347551700
2017-12-29,29914.050781,30796.929688,29849.310547,30736.480469,30736.480469,9113143000
2018-01-05,30893.859375,31267.570313,30638.529297,31120.390625,31120.390625,10663178100
2018-01-12,31298.050781,32233.810547,31198.359375,32121.939453,32121.939453,15829364700
2018-01-19,32142.160156,33018.710938,31986.000000,32654.449219,32654.449219,17193908000
2018-01-26,32836.281250,33484.078125,32330.390625,32642.089844,32642.089844,16758246100
2018-02-02,32569.009766,32778.511719,30251.320313,30451.269531,30451.269531,19003015000
2018-02-09,29679.210938,31145.099609,29129.259766,31115.429688,31115.429688,15175222900
2018-02-16,31165.289063,31477.849609,30720.480469,30965.679688,30965.679688,6358604100
2018-02-23,31289.080078,31798.980469,30453.820313,31044.250000,31044.250000,10796041700
2018-03-02,30611.099609,30724.029297,29852.419922,30654.519531,30654.519531,11170313800
2018-03-09,30858.269531,31709.990234,30840.800781,31541.099609,31541.099609,8960333400
2018-03-16,31363.029297,31978.140625,31018.439453,31071.050781,31071.050781,9945807700
2018-03-23,29930.230469,30985.750000,29819.630859,30093.380859,30093.380859,12265890500
2018-03-30,29927.880859,30329.080078,29518.689453,29518.689453,29518.689453,5540807700
2018-04-06,29750.240234,31094.109375,29608.330078,30831.279297,30831.279297,9856160200
2018-04-13,31076.759766,31076.759766,29979.400391,30708.439453,30708.439453,9374287200
2018-04-20,30647.939453,30848.470703,29871.199219,30007.679688,30007.679688,8359260100
2018-04-27,30300.830078,30853.130859,30019.119141,30313.369141,30313.369141,6913672500
2018-05-04,30316.980469,30851.300781,29791.869141,30809.220703,30809.220703,7715007300
2018-05-11,31151.800781,31592.560547,30818.779297,30942.150391,30942.150391,7836748700
2018-05-18,31033.970703,31464.099609,30589.380859,30760.410156,30760.410156,7334786500
2018-05-25,30664.269531,30839.300781,29964.339844,30468.560547,30468.560547,11590196300
2018-06-01,30548.779297,31521.130859,30363.490234,31512.630859,31512.630859,9740568400
2018-06-08,31435.259766,31435.259766,30349.960938,30440.169922,30440.169922,8182947100
2018-06-15,30411.070313,30519.289063,29285.710938,29296.050781,29296.050781,10162161900
2018-06-22,29215.539063,29436.839844,28169.099609,28497.320313,28497.320313,12124122800
2018-06-29,28463.849609,28962.289063,27830.750000,28182.089844,28182.089844,9655118900
2018-07-06,28254.369141,28981.929688,27925.330078,28480.830078,28480.830078,9285917200
2018-07-13,28689.179688,28715.359375,27998.359375,28010.859375,28010.859375,7392824300
2018-07-20,28054.759766,29083.400391,27745.849609,28781.140625,28781.140625,9800065700
2018-07-27,28734.730469,28839.240234,27578.089844,27714.560547,27714.560547,7407144600
2018-08-03,27751.599609,28728.169922,27604.560547,28607.300781,28607.300781,7668056800
2018-08-10,28614.730469,28665.900391,26871.109375,27100.060547,27100.060547,8311208900
2018-08-17,27388.570313,28051.650391,27101.099609,27790.460938,27790.460938,8165124800
2018-08-24,27565.980469,28579.640625,27532.060547,28164.050781,28164.050781,7935118900
2018-08-31,27798.210938,27984.890625,26818.820313,26974.820313,26974.820313,8508185600
2018-09-07,26895.869141,27196.570313,26219.560547,27014.490234,27014.490234,11186723500
2018-09-14,27229.789063,27628.189453,26648.990234,27477.669922,27477.669922,8053620100
2018-09-21,27712.349609,28031.810547,27425.009766,27715.669922,27715.669922,8067617200
2018-09-28,27879.060547,27927.949219,26551.439453,26623.869141,26623.869141,6937799300
2018-10-05,26503.750000,26717.599609,25125.220703,25266.369141,25266.369141,10535113400
2018-10-12,25401.410156,25835.759766,25261.720703,25454.550781,25454.550781,6946178600
2018-10-19,25172.029297,26234.859375,24653.789063,24994.460938,24994.460938,10284983600
2018-10-26,25031.490234,25535.119141,24540.630859,25416.000000,25416.000000,10329826100
2018-11-02,25980.439453,26530.869141,25747.519531,26227.720703,26227.720703,10094481100
2018-11-09,25925.089844,26127.140625,25092.300781,26103.339844,26103.339844,7667097400
2018-11-16,26041.560547,26397.390625,25494.509766,26019.410156,26019.410156,6264271600
2018-11-23,25950.070313,26923.330078,25807.259766,26451.029297,26451.029297,6768269900
2018-11-30,26506.089844,27260.439453,26016.089844,26156.380859,26156.380859,9885102400
2018-12-07,26249.810547,26581.929688,25570.890625,26524.349609,26524.349609,8639108400
2018-12-14,26219.000000,26219.000000,25416.880859,25623.529297,25623.529297,6978734500
2018-12-21,25512.300781,25920.630859,25313.750000,25478.880859,25478.880859,4322480500
2018-12-28,25502.339844,25916.230469,24896.869141,25064.359375,25064.359375,5199009800
2019-01-04,24946.119141,26597.070313,24924.730469,26521.429688,26521.429688,9353804000
2019-01-11,26692.019531,27012.189453,26195.779297,26755.630859,26755.630859,8623700800
2019-01-18,26993.439453,27323.609375,26854.660156,27120.980469,27120.980469,7616897800
2019-01-25,27282.880859,28010.900391,27217.750000,27942.470703,27942.470703,9839127300
2019-02-01,28193.279297,28193.279297,27802.500000,27990.210938,27990.210938,2477778200
2019-02-08,27708.130859,28533.359375,27534.199219,28432.050781,28432.050781,7768776200
2019-02-15,28241.439453,28759.349609,27845.869141,28629.919922,28629.919922,8727793300
2019-02-22,28478.960938,29014.189453,28430.199219,28633.179688,28633.179688,12447748600
2019-03-01,28716.599609,29241.800781,28663.710938,28779.449219,28779.449219,10048098800
2019-03-08,28409.140625,28932.470703,28201.089844,28851.390625,28851.390625,7097848500
2019-03-15,28843.859375,29486.150391,28828.259766,29071.560547,29071.560547,8941238800
2019-03-22,29173.330078,29243.099609,28435.060547,28775.210938,28775.210938,8296062000
2019-03-29,28812.640625,30050.910156,28761.880859,29936.320313,29936.320313,10903003900
2019-04-05,30119.580078,30222.019531,29783.669922,29839.449219,29839.449219,8081584200
2019-04-12,29806.349609,30280.119141,29665.109375,29963.259766,29963.259766,9722589600
2019-04-19,29782.949219,30112.189453,29535.199219,29549.800781,29549.800781,5399696300
2019-04-26,29513.080078,29967.740234,29504.140625,29944.179688,29944.179688,5319648700
2019-05-03,29818.480469,30081.550781,28281.980469,28311.070313,28311.070313,11239145400
2019-05-10,28462.339844,28833.449219,27925.619141,28275.070313,28275.070313,9913998800
2019-05-17,28428.000000,28428.000000,27169.669922,27267.130859,27267.130859,10337059000
2019-05-24,27368.679688,27490.550781,27020.730469,27114.880859,27114.880859,10105902700
2019-05-31,27002.960938,27155.359375,26671.900391,26965.279297,26965.279297,8569474900
2019-06-07,27206.609375,27857.849609,26825.349609,27294.710938,27294.710938,7810216900
2019-06-14,27180.740234,28563.080078,27051.750000,28550.429688,28550.429688,8965210200
2019-06-21,28581.509766,28634.480469,27985.980469,28621.419922,28621.419922,8474014300
2019-06-28,28632.589844,29007.980469,28416.960938,28795.769531,28795.769531,5816871900
2019-07-05,28785.529297,28880.580078,28080.730469,28431.800781,28431.800781,5396351800
2019-07-12,28401.869141,28634.650391,28071.189453,28461.660156,28461.660156,5421769400
2019-07-19,28585.150391,28809.589844,28303.550781,28594.300781,28594.300781,5366014600
2019-07-26,28406.070313,28487.640625,27495.890625,27565.699219,27565.699219,7055361600
2019-08-02,26950.529297,27043.460938,25397.349609,26120.769531,26120.769531,10519686400
2019-08-09,26278.919922,26313.779297,24899.929688,25495.460938,25495.460938,8598487800
2019-08-16,25484.960938,26356.220703,25314.269531,26048.720703,26048.720703,9472503900
2019-08-23,26057.880859,26241.220703,25249.509766,25703.500000,25703.500000,9558196500
2019-08-30,26011.640625,26697.849609,25498.109375,26515.529297,26515.529297,9147312600
2019-09-06,26773.130859,27283.980469,26563.169922,27087.630859,27087.630859,8743606400
2019-09-13,27154.509766,27366.449219,26372.089844,26468.949219,26468.949219,7919374000
2019-09-20,26532.880859,26564.359375,25917.580078,26041.929688,26041.929688,8810665600
2019-09-27,25977.980469,26192.869141,25778.220703,26110.310547,26110.310547,4672719100
2019-10-04,26169.509766,26180.029297,25521.949219,25707.929688,25707.929688,5938920200
2019-10-11,25986.820313,26956.820313,25976.070313,26848.490234,26848.490234,8789669600
2019-10-18,26910.550781,26985.080078,26491.710938,26797.949219,26797.949219,6851366600
2019-10-25,26795.640625,27027.560547,26602.949219,26906.720703,26906.720703,7604457100
2019-11-01,26806.439453,27900.800781,26800.570313,27847.230469,27847.230469,7617853100
2019-11-08,27894.560547,27894.560547,26203.970703,26323.689453,26323.689453,7972784200
2019-11-15,26529.949219,27093.800781,26300.080078,26466.880859,26466.880859,7193590600
2019-11-22,26584.880859,27227.869141,26487.669922,26893.730469,26893.730469,7146590000
2019-11-29,26705.380859,26705.380859,25995.150391,26217.039063,26217.039063,7879574900
2019-12-06,26345.199219,27048.980469,26309.339844,26994.140625,26994.140625,6763635400
2019-12-13,27494.509766,27908.779297,27405.259766,27800.490234,27800.490234,6856642800
2019-12-20,27834.550781,28024.619141,27740.660156,27864.210938,27864.210938,3380842500
2019-12-27,28033.660156,28418.650391,28000.619141,28189.750000,28189.750000,3669177400
