Year,Date,Close Price,IV20,IV60,PoR,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2015,2015/1/27,2029.55,15.79,13.32,-0.0134,-0.016,-0.024,-0.0528,-0.113,-0.2117,0
2015,2015/1/28,2002.16,16.27,13.41,-0.0135,-0.0001,0.0158,0.0399,0.0927,0.2057,0
2015,2015/1/29,2021.25,16.75,13.56,0.0095,0.023,0.0231,0.0073,-0.0326,-0.1253,1
2015,2015/1/30,1994.99,17.21,13.81,-0.013,-0.0225,-0.0456,-0.0687,-0.076,-0.0434,0
2015,2015/2/2,2020.85,17.69,14.03,0.013,0.026,0.0485,0.094,0.1627,0.2387,1
2015,2015/2/3,2050.03,17.2,14.32,0.0144,0.0015,-0.0245,-0.073,-0.167,-0.3297,1
2015,2015/2/4,2041.51,16.93,14.35,-0.0042,-0.0186,-0.0201,0.0044,0.0774,0.2444,0
2015,2015/2/5,2062.52,16.83,14.49,0.0103,0.0144,0.033,0.0531,0.0487,-0.0287,1
2015,2015/2/6,2055.47,15.67,14.51,-0.0034,-0.0137,-0.0282,-0.0612,-0.1143,-0.163,0
2015,2015/2/9,2046.74,15.44,14.54,-0.0042,-0.0008,0.0129,0.041,0.1022,0.2166,0
2015,2015/2/10,2068.59,15.56,14.7,0.0107,0.0149,0.0158,0.0029,-0.0382,-0.1404,1
2015,2015/2/11,2068.53,15.51,14.7,0,-0.0107,-0.0256,-0.0414,-0.0443,-0.0061,0
2015,2015/2/12,2088.48,15.56,14.83,0.0096,0.0097,0.0204,0.046,0.0874,0.1316,1
2015,2015/2/13,2096.99,15,14.82,0.0041,-0.0056,-0.0152,-0.0356,-0.0816,-0.169,1
2015,2015/2/17,2100.34,14.46,14.94,0.0016,-0.0025,0.0031,0.0183,0.054,0.1356,1
2015,2015/2/25,2113.86,14.49,14.91,0.0064,0.0048,0.0073,0.0042,-0.0141,-0.0681,1
2015,2015/2/26,2110.74,14.49,14.9,-0.0015,-0.0079,-0.0128,-0.0201,-0.0243,-0.0102,0
2015,2015/2/27,2104.5,13.65,14.91,-0.003,-0.0015,0.0064,0.0192,0.0393,0.0635,0
2015,2015/3/2,2117.39,13.58,14.96,0.0061,0.0091,0.0106,0.0041,-0.0151,-0.0543,1
2015,2015/3/3,2107.78,13.71,14.86,-0.0045,-0.0107,-0.0197,-0.0303,-0.0344,-0.0194,0
2015,2015/3/4,2098.53,12.81,14.88,-0.0044,0.0002,0.0108,0.0306,0.0609,0.0953,0
2015,2015/3/5,2101.04,11.55,14.8,0.0012,0.0056,0.0054,-0.0054,-0.0359,-0.0968,1
2015,2015/3/6,2071.26,12.55,15.05,-0.0142,-0.0154,-0.021,-0.0264,-0.021,0.0149,0
2015,2015/3/9,2079.43,11.46,15.05,0.0039,0.0181,0.0335,0.0544,0.0808,0.1018,1
2015,2015/3/10,2044.16,12.48,15.46,-0.017,-0.0209,-0.039,-0.0725,-0.127,-0.2078,0
2015,2015/3/11,2040.24,11.32,15.46,-0.0019,0.015,0.0359,0.075,0.1475,0.2744,0
2015,2015/3/12,2065.95,12.14,15.62,0.0126,0.0145,-0.0005,-0.0365,-0.1114,-0.2589,1
2015,2015/3/13,2053.4,11.74,15.67,-0.0061,-0.0187,-0.0332,-0.0327,0.0038,0.1153,0
2015,2015/3/16,2081.19,12.68,15.53,0.0135,0.0196,0.0383,0.0715,0.1042,0.1003,1
2015,2015/3/17,2074.28,12.64,15.53,-0.0033,-0.0169,-0.0365,-0.0747,-0.1462,-0.2504,0
2015,2015/3/18,2099.5,12.8,15.32,0.0122,0.0155,0.0323,0.0688,0.1435,0.2898,1
2015,2015/3/19,2089.27,12.94,15.29,-0.0049,-0.017,-0.0325,-0.0648,-0.1336,-0.2772,0
2015,2015/3/20,2108.1,12.88,15.26,0.009,0.0139,0.0309,0.0634,0.1283,0.2619,1
2015,2015/3/23,2104.42,12.81,14.72,-0.0017,-0.0108,-0.0246,-0.0556,-0.119,-0.2473,0
2015,2015/3/24,2091.5,12.65,13.95,-0.0061,-0.0044,0.0064,0.031,0.0866,0.2056,0
2015,2015/3/25,2061.05,13.54,14.25,-0.0146,-0.0084,-0.004,-0.0104,-0.0414,-0.128,0
2015,2015/3/26,2056.15,13.54,14.24,-0.0024,0.0122,0.0206,0.0246,0.035,0.0764,0
2015,2015/3/27,2061.02,13.6,14.24,0.0024,0.0047,-0.0074,-0.028,-0.0527,-0.0877,1
2015,2015/3/30,2086.24,14.33,14.47,0.0122,0.0099,0.0051,0.0126,0.0406,0.0933,1
2015,2015/3/31,2067.89,14.4,14.46,-0.0088,-0.021,-0.0309,-0.036,-0.0486,-0.0892,0
2015,2015/4/1,2059.69,14.39,14.46,-0.004,0.0048,0.0259,0.0568,0.0928,0.1414,0
2015,2015/4/2,2066.96,14.42,14.48,0.0035,0.0075,0.0027,-0.0232,-0.08,-0.1727,1
2015,2015/4/7,2076.33,13.92,14.42,0.0045,0.001,-0.0065,-0.0092,0.014,0.094,1
2015,2015/4/8,2081.9,13.88,13.9,0.0027,-0.0019,-0.0029,0.0036,0.0128,-0.0012,1
2015,2015/4/9,2091.18,12.46,13.79,0.0045,0.0018,0.0036,0.0065,0.0028,-0.01,1
2015,2015/4/10,2102.06,12.51,13.63,0.0052,0.0007,-0.001,-0.0047,-0.0111,-0.014,1
2015,2015/4/13,2092.43,11.91,13.16,-0.0046,-0.0098,-0.0105,-0.0095,-0.0048,0.0063,0
2015,2015/4/14,2095.84,11.68,13.05,0.0016,0.0062,0.016,0.0265,0.036,0.0409,1
2015,2015/4/15,2106.63,10.82,12.97,0.0051,0.0035,-0.0027,-0.0187,-0.0452,-0.0812,1
2015,2015/4/16,2104.99,10.75,12.95,-0.0008,-0.0059,-0.0094,-0.0068,0.0119,0.0571,0
2015,2015/4/17,2081.18,10.59,13.12,-0.0113,-0.0105,-0.0046,0.0048,0.0116,-0.0003,0
2015,2015/4/20,2100.4,11.03,13.09,0.0092,0.0205,0.0311,0.0357,0.0308,0.0193,1
2015,2015/4/21,2097.29,10.51,12.82,-0.0015,-0.0107,-0.0313,-0.0623,-0.098,-0.1289,0
2015,2015/4/22,2107.96,10.69,12.74,0.0051,0.0066,0.0173,0.0485,0.1109,0.2089,1
2015,2015/4/23,2112.93,10.49,12.74,0.0024,-0.0027,-0.0093,-0.0266,-0.0751,-0.186,1
2015,2015/4/24,2117.69,8.93,12.72,0.0023,-0.0001,0.0026,0.0119,0.0385,0.1136,1
2015,2015/4/27,2108.92,9.04,12.37,-0.0041,-0.0064,-0.0063,-0.0089,-0.0208,-0.0593,0
2015,2015/4/28,2114.76,9.05,12.33,0.0028,0.0069,0.0133,0.0196,0.0285,0.0493,1
2015,2015/4/29,2106.85,8.16,12.35,-0.0037,-0.0065,-0.0134,-0.0267,-0.0463,-0.0748,0
2015,2015/4/30,2085.51,8.37,12.21,-0.0101,-0.0064,0.0001,0.0135,0.0403,0.0866,0
2015,2015/5/4,2114.49,8.28,11.87,0.0139,0.024,0.0304,0.0303,0.0168,-0.0235,1
2015,2015/5/5,2089.46,9.26,11.99,-0.0118,-0.0257,-0.0498,-0.0802,-0.1105,-0.1272,0
2015,2015/5/6,2080.15,9.14,11.71,-0.0045,0.0074,0.0331,0.0829,0.163,0.2735,0
2015,2015/5/7,2088,9.24,11.43,0.0038,0.0082,0.0008,-0.0323,-0.1151,-0.2782,1
2015,2015/5/8,2116.1,10.33,11.38,0.0135,0.0097,0.0015,0.0006,0.0329,0.148,1
2015,2015/5/11,2105.33,10.38,11.4,-0.0051,-0.0185,-0.0282,-0.0297,-0.0303,-0.0632,0
2015,2015/5/12,2099.12,10.23,11.22,-0.0029,0.0021,0.0207,0.0489,0.0786,0.1089,0
2015,2015/5/13,2098.48,10.12,11.19,-0.0003,0.0026,0.0005,-0.0202,-0.0691,-0.1477,0
2015,2015/5/14,2121.1,10.81,11.38,0.0108,0.0111,0.0084,0.0079,0.0281,0.0972,1
2015,2015/5/15,2122.73,10.66,11.17,0.0008,-0.01,-0.0211,-0.0295,-0.0375,-0.0656,1
2015,2015/5/18,2129.2,10.71,11.18,0.003,0.0023,0.0123,0.0334,0.0629,0.1004,1
2015,2015/5/19,2127.83,9.89,11,-0.0006,-0.0037,-0.006,-0.0183,-0.0516,-0.1146,0
2015,2015/5/20,2125.85,9.39,10.97,-0.0009,-0.0003,0.0034,0.0094,0.0276,0.0793,0
2015,2015/5/21,2130.82,9.4,10.89,0.0023,0.0033,0.0036,0.0002,-0.0092,-0.0369,1
2015,2015/5/22,2126.06,9.27,10.89,-0.0022,-0.0046,-0.0078,-0.0114,-0.0115,-0.0023,0
2015,2015/5/26,2104.2,10.06,11.18,-0.0103,-0.008,-0.0035,0.0044,0.0158,0.0273,0
2015,2015/5/27,2123.48,10.57,11.33,0.0092,0.0194,0.0275,0.031,0.0266,0.0108,1
2015,2015/5/28,2120.79,10.52,11.26,-0.0013,-0.0104,-0.0299,-0.0574,-0.0883,-0.1149,0
2015,2015/5/29,2107.39,10.67,11.29,-0.0063,-0.0051,0.0054,0.0353,0.0926,0.181,0
2015,2015/6/1,2111.73,10.07,11.27,0.0021,0.0084,0.0134,0.0081,-0.0272,-0.1198,1
2015,2015/6/2,2109.6,10.02,11.27,-0.001,-0.0031,-0.0114,-0.0249,-0.0329,-0.0057,0
2015,2015/6/3,2114.07,9.02,10.89,0.0021,0.0031,0.0062,0.0176,0.0425,0.0754,1
2015,2015/6/4,2095.84,9.45,11,-0.0086,-0.0107,-0.0139,-0.0201,-0.0377,-0.0802,0
2015,2015/6/5,2092.83,9.38,10.42,-0.0014,0.0072,0.0179,0.0318,0.0519,0.0896,0
2015,2015/6/8,2079.28,8.25,10.5,-0.0065,-0.005,-0.0122,-0.0302,-0.062,-0.1138,0
2015,2015/6/9,2080.15,8.1,10.17,0.0004,0.0069,0.0119,0.0242,0.0543,0.1163,1
2015,2015/6/10,2105.2,9.18,10.39,0.012,0.0116,0.0047,-0.0072,-0.0314,-0.0857,1
2015,2015/6/11,2108.86,9.2,10.02,0.0017,-0.0103,-0.0219,-0.0267,-0.0195,0.0119,1
2015,2015/6/12,2094.11,8.66,10.1,-0.007,-0.0087,0.0016,0.0235,0.0502,0.0696,0
2015,2015/6/15,2084.43,8.75,9.81,-0.0046,0.0024,0.0111,0.0095,-0.014,-0.0641,0
2015,2015/6/16,2096.29,8.96,9.84,0.0057,0.0103,0.0079,-0.0032,-0.0127,0.0013,1
2015,2015/6/17,2100.44,9.01,9.66,0.002,-0.0037,-0.014,-0.022,-0.0188,-0.0061,1
2015,2015/6/18,2121.24,9.74,9.88,0.0099,0.0079,0.0116,0.0257,0.0476,0.0664,1
2015,2015/6/19,2109.99,9.87,9.86,-0.0053,-0.0152,-0.0231,-0.0348,-0.0604,-0.108,0
2015,2015/6/23,2124.2,9.85,9.38,0.0067,0.012,0.0272,0.0504,0.0851,0.1456,1
2015,2015/6/24,2108.58,9.9,9.5,-0.0074,-0.0141,-0.0261,-0.0534,-0.1037,-0.1889,0
2015,2015/6/25,2102.31,9.31,9.5,-0.003,0.0044,0.0185,0.0446,0.098,0.2017,0
2015,2015/6/26,2101.49,8.66,9.15,-0.0004,0.0026,-0.0018,-0.0203,-0.0649,-0.1628,0
2015,2015/6/29,2057.64,11.14,9.96,-0.0209,-0.0205,-0.0231,-0.0213,-0.001,0.0639,0
2015,2015/6/30,2063.11,11.11,9.95,0.0027,0.0235,0.044,0.0671,0.0883,0.0893,1
2015,2015/7/1,2077.42,11.42,10.03,0.0069,0.0043,-0.0192,-0.0632,-0.1303,-0.2186,1
2015,2015/7/2,2076.78,11.42,9.95,-0.0003,-0.0072,-0.0115,0.0077,0.071,0.2013,0
2015,2015/7/6,2068.76,11.37,10.03,-0.0039,-0.0036,0.0037,0.0152,0.0075,-0.0635,0
2015,2015/7/7,2081.34,11.64,10.07,0.0061,0.0099,0.0135,0.0098,-0.0054,-0.0129,1
2015,2015/7/8,2046.68,12.83,10.56,-0.0167,-0.0227,-0.0327,-0.0462,-0.056,-0.0506,0
2015,2015/7/9,2051.31,12.88,10.54,0.0023,0.0189,0.0416,0.0743,0.1205,0.1765,1
2015,2015/7/10,2076.62,12.92,10.86,0.0123,0.0101,-0.0088,-0.0505,-0.1248,-0.2453,1
2015,2015/7/13,2099.6,13.57,11.06,0.0111,-0.0013,-0.0113,-0.0025,0.048,0.1728,1
2015,2015/7/14,2108.95,13.46,11.1,0.0045,-0.0066,-0.0053,0.006,0.0085,-0.0395,1
2015,2015/7/15,2107.4,13.35,10.85,-0.0007,-0.0052,0.0014,0.0068,0.0008,-0.0078,0
2015,2015/7/16,2124.29,13.5,10.81,0.008,0.0087,0.0139,0.0125,0.0057,0.005,1
2015,2015/7/17,2126.64,13.49,10.81,0.0011,-0.0069,-0.0157,-0.0296,-0.0421,-0.0479,1
2015,2015/7/20,2128.28,13.02,10.76,0.0008,-0.0003,0.0066,0.0222,0.0518,0.0939,1
2015,2015/7/21,2119.21,12.97,10.78,-0.0043,-0.005,-0.0047,-0.0113,-0.0335,-0.0853,0
2015,2015/7/22,2114.15,12.99,10.78,-0.0024,0.0019,0.0069,0.0116,0.0229,0.0564,0
2015,2015/7/23,2102.15,12.88,10.81,-0.0057,-0.0033,-0.0052,-0.0121,-0.0237,-0.0465,0
2015,2015/7/24,2079.65,13.39,10.99,-0.0107,-0.005,-0.0017,0.0034,0.0155,0.0392,0
2015,2015/7/27,2067.64,13.52,11.03,-0.0058,0.0049,0.01,0.0117,0.0083,-0.0072,0
2015,2015/7/28,2093.25,12,11.16,0.0124,0.0182,0.0132,0.0033,-0.0084,-0.0167,1
2015,2015/7/29,2108.57,12.2,11.25,0.0073,-0.0051,-0.0232,-0.0365,-0.0397,-0.0313,1
2015,2015/7/30,2108.63,12.01,10.97,0,-0.0073,-0.0022,0.021,0.0575,0.0972,1
2015,2015/7/31,2103.84,12.05,10.94,-0.0023,-0.0023,0.005,0.0072,-0.0138,-0.0713,0
2015,2015/8/3,2098.04,11.8,10.93,-0.0028,-0.0005,0.0018,-0.0032,-0.0104,0.0034,0
2015,2015/8/4,2093.32,11.74,10.57,-0.0022,0.0005,0.001,-0.0008,0.0024,0.0127,0
2015,2015/8/5,2099.84,11.61,10.55,0.0031,0.0054,0.0049,0.0039,0.0047,0.0023,1
2015,2015/8/6,2083.56,10.28,10.65,-0.0078,-0.0109,-0.0162,-0.0211,-0.025,-0.0296,0
2015,2015/8/7,2077.57,10.35,10.66,-0.0029,0.0049,0.0157,0.032,0.0531,0.078,0
2015,2015/8/10,2104.18,10.41,10.76,0.0128,0.0157,0.0108,-0.0049,-0.0369,-0.09,1
2015,2015/8/11,2084.07,10.27,10.93,-0.0096,-0.0224,-0.038,-0.0489,-0.0439,-0.007,0
2015,2015/8/12,2086.05,10.14,10.91,0.001,0.0105,0.0329,0.0709,0.1198,0.1637,1
2015,2015/8/13,2083.39,10.14,10.91,-0.0013,-0.0022,-0.0127,-0.0456,-0.1165,-0.2363,0
2015,2015/8/14,2091.54,9.8,10.95,0.0039,0.0052,0.0074,0.0201,0.0657,0.1823,1
2015,2015/8/17,2102.44,10,10.99,0.0052,0.0013,-0.0039,-0.0113,-0.0314,-0.0972,1
2015,2015/8/18,2096.92,10.01,11,-0.0026,-0.0078,-0.0091,-0.0052,0.0061,0.0375,0
2015,2015/8/19,2079.61,10.28,11.02,-0.0083,-0.0056,0.0022,0.0113,0.0166,0.0105,0
2015,2015/8/20,2035.73,12.47,11.65,-0.0211,-0.0128,-0.0072,-0.0094,-0.0208,-0.0374,0
2015,2015/8/21,1970.89,16.32,13.16,-0.0319,-0.0108,0.0021,0.0093,0.0187,0.0395,0
2015,2015/8/24,1893.21,20.64,15.36,-0.0394,-0.0076,0.0032,0.0011,-0.0082,-0.0269,0
2015,2015/8/25,1867.61,20.88,15.52,-0.0135,0.0259,0.0335,0.0303,0.0292,0.0374,0
2015,2015/8/26,1940.51,25.05,17.56,0.039,0.0526,0.0267,-0.0068,-0.0371,-0.0662,1
2015,2015/8/27,1987.66,26.58,18.32,0.0243,-0.0147,-0.0673,-0.094,-0.0872,-0.0501,1
2015,2015/8/28,1988.87,26.59,18.31,0.0006,-0.0237,-0.009,0.0583,0.1523,0.2395,1
2015,2015/8/31,1972.18,26.66,18.31,-0.0084,-0.009,0.0147,0.0236,-0.0347,-0.187,0
2015,2015/9/1,1913.85,28.23,19.23,-0.0296,-0.0212,-0.0122,-0.0269,-0.0505,-0.0158,0
2015,2015/9/2,1948.86,29.28,19.62,0.0183,0.0479,0.0691,0.0812,0.1081,0.1586,1
2015,2015/9/7,1921.22,29.94,19.79,-0.0142,-0.0325,-0.0803,-0.1494,-0.2306,-0.3387,0
2015,2015/9/8,1969.41,31.53,20.32,0.0251,0.0393,0.0717,0.1521,0.3015,0.5321,1
2015,2015/9/9,1942.04,31.81,20.49,-0.0139,-0.039,-0.0782,-0.15,-0.3021,-0.6036,0
2015,2015/9/10,1952.29,31.45,20.5,0.0053,0.0192,0.0582,0.1364,0.2864,0.5885,1
2015,2015/9/11,1961.05,31.45,20.51,0.0045,-0.0008,-0.02,-0.0781,-0.2145,-0.5009,1
2015,2015/9/14,1953.03,31.43,20.48,-0.0041,-0.0086,-0.0078,0.0122,0.0903,0.3048,0
2015,2015/9/15,1978.09,31.9,20.66,0.0128,0.0169,0.0255,0.0333,0.0211,-0.0692,1
2015,2015/9/16,1995.31,32.06,20.64,0.0087,-0.0041,-0.021,-0.0465,-0.0798,-0.1009,1
2015,2015/9/17,1990.2,31.95,20.62,-0.0026,-0.0113,-0.0071,0.0139,0.0605,0.1403,0
2015,2015/9/18,1958.03,32.35,20.86,-0.0162,-0.0136,-0.0023,0.0048,-0.0091,-0.0696,0
2015,2015/9/21,1966.97,32.38,20.85,0.0046,0.0207,0.0343,0.0367,0.0319,0.041,1
2015,2015/9/22,1942.74,31.83,20.98,-0.0123,-0.0169,-0.0376,-0.0719,-0.1086,-0.1405,0
2015,2015/9/23,1938.76,29.71,20.98,-0.002,0.0103,0.0272,0.0648,0.1367,0.2453,0
2015,2015/9/24,1932.24,25.76,20.57,-0.0034,-0.0013,-0.0116,-0.0387,-0.1035,-0.2402,0
2015,2015/9/25,1931.34,25.14,20.56,-0.0005,0.0029,0.0042,0.0158,0.0545,0.158,0
2015,2015/9/28,1881.77,23.27,21.13,-0.0257,-0.0252,-0.0281,-0.0323,-0.0481,-0.1026,0
2015,2015/9/29,1884.09,21.39,21.13,0.0012,0.0269,0.0521,0.0802,0.1125,0.1606,1
2015,2015/9/30,1920.03,22.62,21.36,0.0191,0.0178,-0.0091,-0.0612,-0.1414,-0.2539,1
2015,2015/10/8,2013.43,22.7,21.44,0.0486,0.0296,0.0117,0.0208,0.0819,0.2233,1
2015,2015/10/9,2014.89,19.8,21.4,0.0007,-0.0479,-0.0775,-0.0892,-0.11,-0.1919,1
2015,2015/10/12,2017.46,18.79,21.15,0.0013,0.0006,0.0485,0.126,0.2152,0.3252,1
2015,2015/10/13,2003.69,18.49,21.18,-0.0068,-0.0081,-0.0087,-0.0571,-0.1831,-0.3983,0
2015,2015/10/14,1994.24,16.24,21.02,-0.0047,0.0021,0.0102,0.0189,0.076,0.2591,0
2015,2015/10/15,2023.86,16.45,21.12,0.0149,0.0196,0.0175,0.0072,-0.0116,-0.0876,1
2015,2015/10/16,2033.11,16.42,21.12,0.0046,-0.0103,-0.0299,-0.0473,-0.0546,-0.0429,1
2015,2015/10/19,2033.66,16.35,21.12,0.0003,-0.0043,0.006,0.0358,0.0831,0.1377,1
2015,2015/10/20,2030.77,16.29,21.04,-0.0014,-0.0017,0.0026,-0.0034,-0.0392,-0.1224,0
2015,2015/10/21,2018.94,15.73,21.06,-0.0058,-0.0044,-0.0027,-0.0053,-0.0019,0.0373,0
2015,2015/10/22,2052.51,16.53,21.36,0.0166,0.0225,0.0269,0.0296,0.0349,0.0368,1
2015,2015/10/23,2075.15,16.97,21.49,0.011,-0.0056,-0.0281,-0.0549,-0.0845,-0.1194,1
2015,2015/10/26,2071.18,15.93,21.49,-0.0019,-0.0129,-0.0073,0.0207,0.0756,0.1601,0
2015,2015/10/27,2065.89,15.91,21.47,-0.0026,-0.0006,0.0123,0.0196,-0.0011,-0.0767,0
2015,2015/10/28,2090.35,15.64,21.52,0.0118,0.0144,0.015,0.0027,-0.0169,-0.0159,1
2015,2015/10/29,2089.41,15.61,21.49,-0.0004,-0.0123,-0.0267,-0.0417,-0.0445,-0.0275,0
2015,2015/10/30,2079.36,15.67,21.35,-0.0048,-0.0044,0.0079,0.0346,0.0763,0.1208,0
2015,2015/11/2,2104.05,16.03,21.44,0.0119,0.0167,0.021,0.0131,-0.0215,-0.0978,1
2015,2015/11/3,2109.79,12.35,21.44,0.0027,-0.0091,-0.0258,-0.0469,-0.06,-0.0385,1
2015,2015/11/4,2102.31,12.57,21.45,-0.0035,-0.0063,0.0029,0.0287,0.0756,0.1356,0
2015,2015/11/5,2099.93,11.32,21.45,-0.0011,0.0024,0.0087,0.0058,-0.0229,-0.0985,0
2015,2015/11/6,2099.2,11.11,21.44,-0.0003,0.0008,-0.0016,-0.0103,-0.0161,0.0068,0
2015,2015/11/9,2078.58,11.84,21.52,-0.0098,-0.0095,-0.0103,-0.0086,0.0017,0.0178,0
2015,2015/11/10,2081.72,11.84,21.47,0.0015,0.0113,0.0208,0.0311,0.0397,0.038,1
2015,2015/11/11,2075,11.59,21.47,-0.0032,-0.0047,-0.0161,-0.0369,-0.0679,-0.1076,0
2015,2015/11/12,2045.97,12.63,21.47,-0.014,-0.0108,-0.006,0.01,0.0469,0.1149,0
2015,2015/11/13,2023.04,12.34,21.5,-0.0112,0.0028,0.0135,0.0196,0.0095,-0.0374,0
2015,2015/11/16,2053.19,13.28,21.74,0.0149,0.0261,0.0233,0.0098,-0.0098,-0.0193,1
2015,2015/11/17,2050.44,13.3,21.74,-0.0013,-0.0162,-0.0424,-0.0657,-0.0755,-0.0657,0
2015,2015/11/18,2083.58,14.32,21.99,0.0162,0.0175,0.0337,0.0761,0.1418,0.2172,1
2015,2015/11/19,2081.24,14.12,21.96,-0.0011,-0.0173,-0.0348,-0.0685,-0.1446,-0.2864,0
2015,2015/11/20,2089.17,13.07,21.97,0.0038,0.0049,0.0222,0.057,0.1255,0.2702,1
2015,2015/11/23,2086.59,12.56,21.91,-0.0012,-0.005,-0.01,-0.0322,-0.0892,-0.2147,0
2015,2015/11/24,2089.14,12.54,21.47,0.0012,0.0025,0.0075,0.0175,0.0497,0.1389,1
2015,2015/11/25,2088.87,12.5,20.39,-0.0001,-0.0014,-0.0038,-0.0113,-0.0288,-0.0785,0
2015,2015/11/27,2090.11,12.12,18.46,0.0006,0.0007,0.0021,0.0059,0.0172,0.046,1
2015,2015/11/30,2080.41,12.11,16.81,-0.0046,-0.0052,-0.006,-0.008,-0.0139,-0.0311,0
2015,2015/12/1,2102.63,11.97,16.23,0.0107,0.0153,0.0206,0.0265,0.0345,0.0485,1
2015,2015/12/2,2079.51,12.53,16.4,-0.011,-0.0217,-0.037,-0.0576,-0.0841,-0.1186,0
2015,2015/12/3,2049.62,13.42,16.59,-0.0144,-0.0034,0.0183,0.0553,0.1129,0.1969,0
2015,2015/12/4,2091.69,15.44,15.85,0.0205,0.0349,0.0383,0.02,-0.0353,-0.1482,1
2015,2015/12/7,2077.07,15.62,15.52,-0.007,-0.0275,-0.0624,-0.1007,-0.1207,-0.0854,0
2015,2015/12/8,2063.59,15.4,15.46,-0.0065,0.0005,0.028,0.0904,0.1911,0.3118,0
2015,2015/12/9,2047.62,15.6,14.71,-0.0077,-0.0012,-0.0017,-0.0298,-0.1202,-0.3113,0
2015,2015/12/10,2052.23,15.61,14.43,0.0023,0.01,0.0112,0.013,0.0428,0.1629,1
2015,2015/12/11,2012.37,16.35,14.95,-0.0194,-0.0217,-0.0317,-0.0429,-0.0559,-0.0986,0
2015,2015/12/14,2021.94,15.98,14.95,0.0048,0.0242,0.0459,0.0775,0.1204,0.1763,1
2015,2015/12/15,2043.41,15.53,15.08,0.0106,0.0059,-0.0183,-0.0642,-0.1417,-0.2621,1
2015,2015/12/16,2073.07,16.35,15.15,0.0145,0.0039,-0.002,0.0163,0.0805,0.2222,1
2015,2015/12/17,2041.89,16.19,15.36,-0.015,-0.0296,-0.0335,-0.0315,-0.0478,-0.1284,0
2015,2015/12/18,2005.55,17.26,15.77,-0.0178,-0.0028,0.0268,0.0603,0.0917,0.1396,0
2015,2015/12/21,2021.15,17.48,15.51,0.0078,0.0256,0.0283,0.0015,-0.0587,-0.1505,1
2015,2015/12/22,2038.97,17.87,15.59,0.0088,0.001,-0.0245,-0.0529,-0.0544,0.0043,1
2015,2015/12/23,2064.29,18.49,15.58,0.0124,0.0036,0.0026,0.0271,0.08,0.1344,1
2015,2015/12/24,2060.99,18.49,15.58,-0.0016,-0.014,-0.0176,-0.0202,-0.0473,-0.1273,0
2015,2015/12/28,2056.5,18.49,15.7,-0.0022,-0.0006,0.0134,0.0311,0.0512,0.0985,0
2015,2015/12/29,2078.36,18.85,14.83,0.0106,0.0128,0.0134,0,-0.0311,-0.0823,1
2015,2015/12/30,2063.36,18.58,14.92,-0.0072,-0.0178,-0.0307,-0.044,-0.044,-0.0129,0
2015,2015/12/31,2043.94,18.47,14.59,-0.0094,-0.0022,0.0157,0.0463,0.0904,0.1343,0
2016,2016/1/4,2012.66,18.57,14.84,-0.0153,-0.0059,-0.0037,-0.0193,-0.0657,-0.156,0
2016,2016/1/5,2016.71,16.86,14.84,0.002,0.0173,0.0232,0.0269,0.0463,0.1119,1
2016,2016/1/6,1990.26,17.25,15.09,-0.0131,-0.0151,-0.0324,-0.0557,-0.0826,-0.1288,0
2016,2016/1/7,1943.09,18.87,15.8,-0.0237,-0.0106,0.0045,0.037,0.0926,0.1752,0
2016,2016/1/8,1922.03,19,15.93,-0.0108,0.0129,0.0234,0.0189,-0.0181,-0.1107,0
2016,2016/1/11,1923.67,18.96,15.6,0.0009,0.0117,-0.0012,-0.0246,-0.0435,-0.0254,1
2016,2016/1/12,1938.68,18.3,15.66,0.0078,0.0069,-0.0047,-0.0036,0.021,0.0646,1
2016,2016/1/13,1890.28,19.89,16.45,-0.025,-0.0328,-0.0397,-0.035,-0.0314,-0.0524,0
2016,2016/1/14,1921.84,20.54,16.85,0.0167,0.0417,0.0744,0.1141,0.1491,0.1805,1
2016,2016/1/15,1880.33,20.48,17.37,-0.0216,-0.0383,-0.08,-0.1544,-0.2685,-0.4177,0
2016,2016/1/19,1881.33,20.06,16.92,0.0005,0.0221,0.0604,0.1404,0.2948,0.5633,1
2016,2016/1/20,1859.33,19.8,17.05,-0.0117,-0.0122,-0.0344,-0.0948,-0.2352,-0.5299,0
2016,2016/1/21,1868.99,19.51,17.11,0.0052,0.0169,0.0291,0.0635,0.1583,0.3934,1
2016,2016/1/22,1906.9,20.62,17.48,0.0203,0.0151,-0.0018,-0.0309,-0.0944,-0.2526,1
2016,2016/1/25,1877.08,21.01,17.72,-0.0156,-0.0359,-0.051,-0.0492,-0.0183,0.0761,0
2016,2016/1/26,1903.63,21.52,18.02,0.0141,0.0298,0.0657,0.1167,0.1659,0.1842,1
2016,2016/1/27,1882.95,21.64,17.9,-0.0109,-0.025,-0.0548,-0.1205,-0.2372,-0.4031,0
2016,2016/1/28,1893.36,21.25,17.94,0.0055,0.0164,0.0414,0.0962,0.2167,0.4539,1
2016,2016/1/29,1940.24,23.58,18.75,0.0248,0.0192,0.0028,-0.0386,-0.1347,-0.3514,1
2016,2016/2/1,1939.38,23.47,18.75,-0.0004,-0.0252,-0.0444,-0.0473,-0.0087,0.126,0
2016,2016/2/2,1903.03,23.75,19.1,-0.0187,-0.0183,0.0069,0.0513,0.0986,0.1073,0
